direction,train_cycle,acceleration_per_5_years,term_score_log_odds,common_support_low,common_support_high,training_bin_unweighted_n,display_eligible
train_2017_2018_test_2015_2016,2017_2018,0.814665357752058,0.4755721561413705,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.8881992368026652,0.4755721561413705,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.9617331158532725,0.5478126083244164,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.0352669949038793,0.5478126083244164,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.1088008739544866,0.5478126083244164,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.1823347530050934,0.6341360771608072,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.2558686320557007,0.6341360771608072,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.329402511106308,0.7311462919221214,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.4029363901569147,0.7311462919221214,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.476470269207522,0.7311462919221214,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.5500041482581288,0.7562960846831546,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.623538027308736,0.7562960846831546,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.6970719063593434,0.7562960846831546,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.7706057854099502,0.7562960846831546,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.8441396644605579,0.7562960846831546,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.9176735435111647,0.7562960846831546,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,1.9912074225617715,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.0647413016123783,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.138275180662986,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.211809059713593,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.2853429387641997,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.3588768178148074,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.4324106968654142,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.505944575916021,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.5794784549666288,0.9222260530237899,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.6530123340172356,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.7265462130678424,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.80008009211845,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.873613971169057,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,2.9471478502196637,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.0206817292702706,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.0942156083208783,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.167749487371485,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.241283366422092,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.3148172454726996,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.3883511245233064,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.4618850035739133,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.535418882624521,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.608952761675128,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.6824866407257346,1.0169041073823488,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.7560205197763423,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.829554398826949,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.903088277877556,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,3.9766221569281637,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.0501560359787705,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.123689915029377,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.197223794079985,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.270757673130592,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.344291552181199,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.4178254312318055,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.491359310282413,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.56489318933302,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.638427068383627,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.7119609474342345,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.785494826484841,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.859028705535448,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,4.932562584586056,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,5.006096463636663,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,5.07963034268727,1.048071836912628,-2.27375756237344,5.07963034268727,73,True
